Class,FA Card,Description,Major Category,IHS Categorization,My Categorization,Parent,Sub-FA Card,Bar Code,Status,Remarks,Site New Code,Alternate Site ID,Acquisition Cost 31/12/17,Addition in Period,Disposal in Period,Acquisition Cost 31/07/18,Depreciation 31/12/17,Depreciation in Period,Disposal Depreciation in Period,Depreciation 31/07/18,Book Value 31/12/17,Book Value 31/07/18,Dep. Start date,Useful life
TW,FA/TW107368,Transportation Of Gen Set,TOWER,Generator,NIL COST,Child,FA/TW219558,,F,,IHS_OND_897A,IHS_OND_0897A,"396,118.21","-396,118.21",0,0,"-264,443.00","264,443.00",0,0,"131,675.21",0,12/31/2015,3
TW,FA/TW129073,OD2401 Transportation and Installation of 15KVA,TOWER,Generator,NIL COST,Child,FA/TW219558,,F,,IHS_OND_897A,IHS_OND_0897A,"6,000.00",0,"-6,000.00",0,"-6,000.00",0,"6,000.00",0,0,0,12/5/2014,0.90833333
TW,FA/TW143277,9.6KW HYBRID POWER CABINET(OUTDOOR)(Charges),TOWER,Battery,NIL COST,Child,FA/TW218664,,F,,IHS_OND_897A,IHS_OND_0897A,"2,190.84","-2,190.84",0,0,-809,809,0,0,"1,381.84",0,12/5/2014,8.38888889
TW,FA/TW145544,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW218664,,F,,IHS_OND_897A,IHS_OND_0897A,"2,156.74","-2,156.74",0,0,-807,807,0,0,"1,349.74",0,12/5/2014,8.30555556
TW,FA/TW135564,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,Child,FA/TW039745,,F,,IHS_OND_891A,IHS_OND_0891A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW128643,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128699,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW135562,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_904A,IHS_OND_0904A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW128642,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128698,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW135561,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW128641,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_905A,IHS_OND_0905A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128697,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_905A,IHS_OND_0905A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW128753,I C for Hybrid Cabinet and ATS(Vat Incl.),TOWER,ATS,NIL COST,NA,,,NA,,IHS_OND_905A,IHS_OND_0905A,"169,342.25","-169,342.25",0,0,"-64,555.00","64,555.00",0,0,"104,787.25",0,12/5/2014,8.05833333
TW,FA/TW128227,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_901A,IHS_OND_0901A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128533,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_901A,IHS_OND_0901A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW135560,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_901A,IHS_OND_0901A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW128640,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128696,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW128752,I C for Hybrid Cabinet and ATS(Vat Incl.),TOWER,ATS,NIL COST,NA,FA/TW147135,,F,,IHS_OND_898A,IHS_OND_0898A,"169,342.25","-169,342.25",0,0,"-64,555.00","64,555.00",0,0,"104,787.25",0,12/5/2014,8.05833333
TW,FA/TW135559,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_898A,IHS_OND_0898A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW145003,9.6KW HYBRID POWER CABINE (OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW147533,,F,,IHS_OND_898A,IHS_OND_0898A,"67,463.97","-67,463.97",0,0,"-24,958.00","24,958.00",0,0,"42,505.97",0,12/5/2014,8.30555556
TW,FA/TW145136,9.6KW HYBRID POWER CABINE (OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW147533,,F,,IHS_OND_898A,IHS_OND_0898A,972.14,-972.14,0,0,-366,366,0,0,606.14,0,12/5/2014,8.30555556
TW,FA/TW147788,9.6KW HYBRID POWER CABINE (OUTDOOR)(charges),TOWER,Battery,NIL COST,Child,FA/TW147533,,F,,IHS_OND_898A,IHS_OND_0898A,"19,391.17","-19,391.17",0,0,"-7,254.00","7,254.00",0,0,"12,137.17",0,12/5/2014,8.21944444
TW,FA/TW128639,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128695,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW135558,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW125793,ACCESORIES,TOWER,Tower,NIL COST,Child,FA/TW177288,,F,,IHS_OND_895A,IHS_OND_0895A,"292,184.61","-292,184.61",0,0,"-55,001.00","55,001.00",0,0,"237,183.61",0,12/5/2014,20
TW,FA/TW139782,Transportation and Installation of 15 kva Genset V,TOWER,Generator,NIL COST,Child,FA/TW291821,,F,,IHS_OND_895A,IHS_OND_0895A,"111,517.91",0,"-111,517.91",0,"-111,517.91",0,"111,517.91",0,0,0,12/5/2014,1.73055556
TW,FA/TW009125,Transformer Installation PHCN Power Commissionin,TOWER,Transformer,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"114,190.60","-114,190.60",0,0,"-55,465.00","55,465.00",0,0,"58,725.60",0,12/5/2014,6.325
TW,FA/TW090587,Transformer PHCN power commissioning,TOWER,Transformer,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"247,198.88","-247,198.88",0,0,"-146,838.00","146,838.00",0,0,"100,360.88",0,12/5/2014,5.17222222
TW,FA/TW090620,TRANSFORMER,TOWER,Transformer,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"147,209.58","-147,209.58",0,0,"-87,447.00","87,447.00",0,0,"59,762.58",0,12/5/2014,5.17222222
TW,FA/TW107370,Transportation Of Gen Set,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"396,118.21","-396,118.21",0,0,"-264,443.00","264,443.00",0,0,"131,675.21",0,12/31/2015,3
TW,FA/TW128226,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128388,I C for Hybrid Cabinet and ATS (Vat Incl.),TOWER,ATS,NIL COST,NA,FA/TW142353,,F,,IHS_OND_903A,IHS_OND_0903A,"169,342.25","-169,342.25",0,0,"-64,555.00","64,555.00",0,0,"104,787.25",0,12/5/2014,8.05833333
TW,FA/TW128532,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW135555,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW038843,2.5MVA TRANSFORMER INSTALLATION COST,TOWER,Transformer,NIL COST,Child,FA/TW157640,,F,,IHS_OND_902A,IHS_OND_0902A,"16,322.48","-16,322.48",0,0,"-9,250.00","9,250.00",0,0,"7,072.48",0,12/5/2014,5.425
TW,FA/TW128637,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128693,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW135554,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_902A,IHS_OND_0902A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW107259,Installation Of Gen Set,TOWER,Generator,NIL COST,Child,FA/TW246227,,F,,IHS_OND_890A,IHS_OND_0890A,"20,343.75","-20,343.75",0,0,"-13,579.00","13,579.00",0,0,"6,764.75",0,12/31/2015,3
TW,FA/TW134531,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,Child,FA/TW115224,,F,,IHS_OND_890A,IHS_OND_0890A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW107260,Installation Of Gen Set,TOWER,Generator,NIL COST,Child,FA/TW138644,,F,,IHS_OND_892A,IHS_OND_0892A,"20,343.75","-20,343.75",0,0,"-13,579.00","13,579.00",0,0,"6,764.75",0,12/31/2015,3
TW,FA/TW107371,Transportation Of Gen Set,TOWER,Generator,NIL COST,Child,FA/TW150109,,F,,IHS_OND_885A,IHS_OND_0885A,"396,118.21","-396,118.21",0,0,"-264,443.00","264,443.00",0,0,"131,675.21",0,12/31/2015,3
TW,FA/TW134530,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,Child,FA/TW115204,,F,,IHS_OND_888A,IHS_OND_0888A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW128251,Project Managementon Hybrid Equipment for Power So,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,"152,774.43","-152,774.43",0,0,"-58,248.00","58,248.00",0,0,"94,526.43",0,12/5/2014,8.05833333
TW,FA/TW128557,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,"49,714.86","-49,714.86",0,0,"-18,950.00","18,950.00",0,0,"30,764.86",0,12/5/2014,8.05833333
TW,FA/TW135448,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,FA/TW118731,,F,,IHS_OND_872A,IHS_OND_0872A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW035609,2.5MVA TRANSFORMER INSTALLATION COST,TOWER,Transformer,NIL COST,Child,FA/TW009218,,F,,IHS_OND_881A,IHS_OND_0881A,"16,322.48","-16,322.48",0,0,"-9,250.00","9,250.00",0,0,"7,072.48",0,12/5/2014,5.425
TW,FA/TW087375,Transformer PHCN power commissioning,TOWER,Transformer,NIL COST,Child,FA/TW009218,,F,,IHS_OND_881A,IHS_OND_0881A,"342,136.98","-342,136.98",0,0,"-203,222.00","203,222.00",0,0,"138,914.98",0,12/5/2014,5.17222222
TW,FA/TW135413,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,Child,FA/TW118100,,F,,IHS_OND_881A,IHS_OND_0881A,"258,140.83","-258,140.83",0,0,"-87,682.00","87,682.00",0,0,"170,458.83",0,12/5/2014,9.04444444
TW,FA/TW086110,Transformer PHCN power commissioning,TOWER,Transformer,NIL COST,Child,FA/TW164134,,F,,IHS_OND_863A,IHS_OND_0863A,"710,684.49","-710,684.49",0,0,"-422,132.00","422,132.00",0,0,"288,552.49",0,12/5/2014,5.17222222
TW,FA/TW277403,Generator/Battery installation,TOWER,Battery,NIL COST,Child,FA/TW262882,,F,,IHS_OND_871A,IHS_OND_0871A,"152,250.00","-152,250.00",0,0,"-25,374.00","25,374.00",0,0,"126,876.00",0,7/1/2017,3
TW,FA/TW249667,Transportation Of Equipment,TOWER,Generator,NIL COST,Child,FA/TW150109,,F,,IHS_OND_885A,IHS_OND_0885A,"305,156.25","-305,156.25",0,0,"-118,673.00","118,673.00",0,0,"186,483.25",0,11/1/2016,3
TW,FA/TW150427,9.6KW HYBRID POWER CABINET(OUTDOOR)(Charges),TOWER,Battery,NIL COST,Child,FA/TW218664,,F,,IHS_OND_897A,IHS_OND_0897A,"40,010.18","-40,010.18",0,0,"-15,260.00","15,260.00",0,0,"24,750.18",0,12/5/2014,8.05833333
TW,FA/TW205332,Transportation Of Equipments,TOWER,Tower,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"74,375.00","-74,375.00",0,0,"-7,861.00","7,861.00",0,0,"66,514.00",0,5/31/2016,15
TW,FA/TW222015,Transportation of Gen set,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"203,437.50","-203,437.50",0,0,"-130,915.00","130,915.00",0,0,"72,522.50",0,1/26/2016,3
TW,FA/TW222016,Transportation of Gen set,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"101,718.75","-101,718.75",0,0,"-65,458.00","65,458.00",0,0,"36,260.75",0,1/26/2016,3
TW,FA/TW227605,Transportation of Materials,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"305,156.25","-305,156.25",0,0,"-135,626.00","135,626.00",0,0,"169,530.25",0,9/1/2016,3
TW,FA/TW227775,Installation of equipment,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_878A,IHS_OND_0878A,"152,250.00","-152,250.00",0,0,"-67,664.00","67,664.00",0,0,"84,586.00",0,9/1/2016,3
TW,FA/TW155364,T3911 Project Management on Hybrid Equipment for,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_909A,IHS_OND_0909A,"142,675.80","-142,675.80",0,0,"-56,739.00","56,739.00",0,0,"85,936.80",0,12/5/2014,7.725
TW,FA/TW155377,T3911 Transportation of Hybrid Equipment for Pow,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_909A,IHS_OND_0909A,"46,429.07","-46,429.07",0,0,"-18,469.00","18,469.00",0,0,"27,960.07",0,12/5/2014,7.725
TW,FA/TW176054,Transportation of Hybrid Equipment for Power Solut,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_909A,IHS_OND_0909A,"15,688.41","-15,688.41",0,0,"-5,142.00","5,142.00",0,0,"10,546.41",0,12/5/2014,9.37222222
TW,FA/TW249727,Transportation Of Equipment,TOWER,Generator,NIL COST,Child,FA/TW267261,,F,,IHS_OND_909A,IHS_OND_0909A,"203,437.50","-203,437.50",0,0,"-79,114.00","79,114.00",0,0,"124,323.50",0,11/1/2016,3
TW,FA/TW160658,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163426,,F,,IHS_OND_888A,IHS_OND_0888A,"31,183.85","-31,183.85",0,0,"-13,088.00","13,088.00",0,0,"18,095.85",0,12/5/2014,7.31666667
TW,FA/TW162108,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163426,,F,,IHS_OND_888A,IHS_OND_0888A,"5,870.81","-5,870.81",0,0,"-2,503.00","2,503.00",0,0,"3,367.81",0,12/5/2014,7.23055556
TW,FA/TW162109,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163426,,F,,IHS_OND_888A,IHS_OND_0888A,"9,393.09","-9,393.09",0,0,"-3,985.00","3,985.00",0,0,"5,408.09",0,12/5/2014,7.23055556
TW,FA/TW162388,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163426,,F,,IHS_OND_888A,IHS_OND_0888A,"9,205.58","-9,205.58",0,0,"-3,949.00","3,949.00",0,0,"5,256.58",0,12/5/2014,7.14722222
TW,FA/TW162771,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163426,,F,,IHS_OND_888A,IHS_OND_0888A,"5,640.34","-5,640.34",0,0,"-2,451.00","2,451.00",0,0,"3,189.34",0,12/5/2014,7.06944444
TW,FA/TW165825,9.6KW HYBRID POWER CABINE (OUTDOOR)(Hybrid panel),TOWER,Battery,NIL COST,Child,FA/TW163426,,F,,IHS_OND_888A,IHS_OND_0888A,"493,909.44","-493,909.44",0,0,"-339,291.00","339,291.00",0,0,"154,618.44",0,12/5/2014,4.47222222
TW,FA/TW261494,Transportation of equipment,TOWER,Generator,NIL COST,Child,FA/TW180653,,F,,IHS_OND_888A,IHS_OND_0888A,"38,981.25","-38,981.25",0,0,"-12,996.00","12,996.00",0,0,"25,985.25",0,1/1/2017,3
TW,FA/TW160549,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163430,,F,,IHS_OND_890A,IHS_OND_0890A,"31,183.85","-31,183.85",0,0,"-13,088.00","13,088.00",0,0,"18,095.85",0,12/5/2014,7.31666667
TW,FA/TW162074,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163430,,F,,IHS_OND_890A,IHS_OND_0890A,"5,870.81","-5,870.81",0,0,"-2,503.00","2,503.00",0,0,"3,367.81",0,12/5/2014,7.23055556
TW,FA/TW162075,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163430,,F,,IHS_OND_890A,IHS_OND_0890A,"9,393.09","-9,393.09",0,0,"-3,985.00","3,985.00",0,0,"5,408.09",0,12/5/2014,7.23055556
TW,FA/TW162381,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163430,,F,,IHS_OND_890A,IHS_OND_0890A,"9,205.58","-9,205.58",0,0,"-3,949.00","3,949.00",0,0,"5,256.58",0,12/5/2014,7.14722222
TW,FA/TW162764,9.6KW HYBRID POWER CABINET(OUTDOOR),TOWER,Battery,NIL COST,Child,FA/TW163430,,F,,IHS_OND_890A,IHS_OND_0890A,"5,640.34","-5,640.34",0,0,"-2,451.00","2,451.00",0,0,"3,189.34",0,12/5/2014,7.06944444
TW,FA/TW179093,PMHybridEquipmentforPowerSolution+VAT,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"47,572.81","-47,572.81",0,0,"-15,741.00","15,741.00",0,0,"31,831.81",0,12/5/2014,9.28888889
TW,FA/TW179185,Transport of Hybrid Equipment for Power Solution,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_903A,IHS_OND_0903A,"15,480.90","-15,480.90",0,0,"-5,123.00","5,123.00",0,0,"10,357.90",0,12/5/2014,9.28888889
TW,FA/TW204640,Transportation of Gen-set and Installation,TOWER,Generator,NIL COST,NA,FA/TW168358,,F,,IHS_OND_903A,IHS_OND_0903A,"203,437.50","-203,437.50",0,0,"-107,557.00","107,557.00",0,0,"95,880.50",0,5/31/2016,3
TW,FA/TW205422,Transportation of Gen-set and Installation,TOWER,Generator,NIL COST,NA,FA/TW168358,,F,,IHS_OND_903A,IHS_OND_0903A,"203,437.50","-203,437.50",0,0,"-107,557.00","107,557.00",0,0,"95,880.50",0,5/31/2016,3
TW,FA/TW279051,Transportation of equipment,TOWER,Generator,NIL COST,NA,FA/TW168358,,F,,IHS_OND_903A,IHS_OND_0903A,"118,125.00","-118,125.00",0,0,"-16,406.00","16,406.00",0,0,"101,719.00",0,8/1/2017,3
TW,FA/TW217970,Solar Power Controller B2,TOWER,Solar,NIL COST,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,0,0,0,0,0,0,0,0,0,0,5/17/2016,10
TW,FA/TW218864,Solar Batteries B2,TOWER,Battery,NIL COST,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,0,0,0,0,0,0,0,0,0,0,5/17/2016,5
TW,FA/TW219758,Solar DC Generator B2,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,0,0,0,0,0,0,0,0,0,0,5/17/2016,3
TW,FA/TW220652,Solar PV Array B2,TOWER,Solar,NIL COST,NA,,,NA,,IHS_OND_910A,IHS_OND_0910A,0,0,0,0,0,0,0,0,0,0,5/17/2016,5
TW,FA/TW176041,"Fabrication, installation and transportation of Hy",TOWER,Earthing Cable,NIL COST,NA,,,NA,,IHS_OND_905A,IHS_OND_0905A,"272,324.91","-272,324.91",0,0,"-89,260.00","89,260.00",0,0,"183,064.91",0,12/5/2014,9.37222222
TW,FA/TW178330,TransportofHybridEquipmentforPowerSolution+VAT,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,"15,480.90","-15,480.90",0,0,"-5,123.00","5,123.00",0,0,"10,357.90",0,12/5/2014,9.28888889
TW,FA/TW209106,Solar Power Controller B2,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,0,0,0,0,0,0,0,0,0,0,2/16/2016,10
TW,FA/TW210011,Solar PV Array B2,TOWER,Solar,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,0,0,0,0,0,0,0,0,0,0,2/16/2016,5
TW,FA/TW210916,Solar Batteries B2,TOWER,Battery,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,0,0,0,0,0,0,0,0,0,0,2/16/2016,5
TW,FA/TW211821,Solar DC Generator B2,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_899A,IHS_OND_0899A,0,0,0,0,0,0,0,0,0,0,2/16/2016,3
TW,FA/TW276847,Power meter -MTM,TOWER,Distribution Board,NIL COST,Child,FA/TW287447,,NF,,IHS_OND_899A,IHS_OND_0899A,"104,475.00","-104,475.00",0,0,"-5,226.00","5,226.00",0,0,"99,249.00",0,7/1/2017,10
TW,FA/TW179118,PMHybridEquipmentforPowerSolution+VAT,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,"47,572.81","-47,572.81",0,0,"-15,741.00","15,741.00",0,0,"31,831.81",0,12/5/2014,9.28888889
TW,FA/TW179211,Transport of Hybrid Equipment for Power Solution,TOWER,T-HYBRID,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,"15,480.90","-15,480.90",0,0,"-5,123.00","5,123.00",0,0,"10,357.90",0,12/5/2014,9.28888889
TW,FA/TW217972,Solar Power Controller B2,TOWER,Solar,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,0,0,0,0,0,0,0,0,0,0,5/18/2016,10
TW,FA/TW218866,Solar Batteries B2,TOWER,Battery,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,0,0,0,0,0,0,0,0,0,0,5/18/2016,5
TW,FA/TW219760,Solar DC Generator B2,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,0,0,0,0,0,0,0,0,0,0,5/18/2016,3
TW,FA/TW220654,Solar PV Array B2,TOWER,Solar,NIL COST,NA,,,NA,,IHS_OND_872A,IHS_OND_0872A,0,0,0,0,0,0,0,0,0,0,5/18/2016,5
TW,FA/TW086143,Transformer PHCN power commissioning,TOWER,Transformer,NIL COST,Child,FA/TW121135,,F,,IHS_OND_856A,IHS_OND_0856A,"117,422.91","-117,422.91",0,0,"-69,751.00","69,751.00",0,0,"47,671.91",0,12/5/2014,5.17222222
TW,FA/TW086154,Transformer PHCN power commissioning,TOWER,Transformer,NIL COST,Child,FA/TW121135,,F,,IHS_OND_856A,IHS_OND_0856A,"519,110.44","-519,110.44",0,0,"-308,350.00","308,350.00",0,0,"210,760.44",0,12/5/2014,5.17222222
TW,FA/TW276788,Power meter -MTM,TOWER,Distribution Board,NIL COST,Child,FA/TW287289,,NF,,IHS_OND_856A,IHS_OND_0856A,"104,475.00","-104,475.00",0,0,"-5,226.00","5,226.00",0,0,"99,249.00",0,7/1/2017,10
TW,FA/TW261484,Transportation of equipment,TOWER,Generator,NIL COST,NA,,,NA,,IHS_OND_893A,IHS_OND_0893A,"244,125.00","-244,125.00",0,0,"-81,374.00","81,374.00",0,0,"162,751.00",0,1/1/2017,3
TW,FA/TW277355,Generator/Rectifier/ATS installation,TOWER,ATS,NIL COST,NA,,,NA,,IHS_OND_893A,IHS_OND_0893A,"152,250.00","-152,250.00",0,0,"-25,374.00","25,374.00",0,0,"126,876.00",0,7/1/2017,3
TW,FA/TW292292,Installation of batteries,TOWER,Battery,NIL COST,NA,,,NA,,IHS_OND_893A,IHS_OND_0893A,0,0,0,0,0,0,0,0,0,0,30/09/2017,3
